,Unnamed:_0,Formatted_Date,Summary,Precip_Type,Temperature____,Apparent_Temperature____,Humidity,Wind_Speed__km_h_,Wind_Bearing__degrees_,Visibility__km_,Loud__over,Pressure__millibars_,Daily_Summary
2077,49848,2011-05-16 01:00:00.000 +0200,Overcast,rain,10.02222222222222,10.02222222222222,0.94,11.237800000000002,301.0,6.2951000000000015,0.0,1013.73,Mostly cloudy throughout the day.
2078,49872,2011-05-17 01:00:00.000 +0200,Mostly Cloudy,rain,12.638888888888893,12.638888888888893,0.81,13.6689,340.0,15.826300000000002,0.0,1019.67,Partly cloudy throughout the day.
2079,49896,2011-05-18 01:00:00.000 +0200,Mostly Cloudy,rain,12.061111111111117,12.061111111111117,0.93,3.1234,17.0,8.1305,0.0,1021.41,Partly cloudy throughout the day.
2080,49920,2011-05-19 01:00:00.000 +0200,Partly Cloudy,rain,14.844444444444445,14.844444444444445,0.96,3.22,0.0,9.982000000000001,0.0,1020.32,Foggy starting overnight continuing until morning.
2081,49944,2011-05-02 01:00:00.000 +0200,Overcast,rain,12.683333333333332,12.683333333333332,1.0,14.023100000000005,10.0,5.2808,0.0,1005.28,Mostly cloudy until night.
2082,49968,2011-05-20 01:00:00.000 +0200,Partly Cloudy,rain,14.377777777777775,14.377777777777775,0.94,0.0,0.0,11.9784,0.0,1019.0,Partly cloudy until night.
2083,49992,2011-05-21 01:00:00.000 +0200,Partly Cloudy,rain,15.511111111111116,15.511111111111116,0.93,0.0,0.0,9.982000000000001,0.0,1018.61,Mostly cloudy throughout the day.
2084,50016,2011-05-22 01:00:00.000 +0200,Partly Cloudy,rain,17.794444444444444,17.794444444444444,0.86,6.262900000000001,321.0,15.826300000000002,0.0,1018.46,Partly cloudy throughout the day.
2085,50040,2011-05-23 01:00:00.000 +0200,Partly Cloudy,rain,15.627777777777775,15.627777777777775,0.9,6.601,282.0,11.9784,0.0,1019.27,Mostly cloudy throughout the day.
2086,50064,2011-05-24 01:00:00.000 +0200,Partly Cloudy,rain,16.505555555555556,16.505555555555556,0.91,3.3166,33.0,14.9086,0.0,1021.95,Partly cloudy until night.
2087,50088,2011-05-25 01:00:00.000 +0200,Clear,rain,16.6,16.6,0.93,0.0,0.0,11.9784,0.0,1019.51,Partly cloudy starting in the morning continuing until night.
2088,50112,2011-05-26 01:00:00.000 +0200,Clear,rain,15.294444444444444,15.294444444444444,0.62,16.711800000000004,29.0,15.826300000000002,0.0,1021.68,Partly cloudy starting in the afternoon continuing until evening.
2089,50136,2011-05-27 01:00:00.000 +0200,Clear,rain,18.011111111111113,18.011111111111113,0.81,13.6689,160.0,15.826300000000002,0.0,1017.45,Partly cloudy starting in the afternoon.
2090,50160,2011-05-28 01:00:00.000 +0200,Partly Cloudy,rain,18.40555555555555,18.40555555555555,0.78,13.8299,140.0,14.9569,0.0,1011.29,Partly cloudy throughout the day.
2091,50184,2011-05-29 01:00:00.000 +0200,Mostly Cloudy,rain,14.305555555555555,14.305555555555555,0.83,14.49,280.0,15.8746,0.0,1015.34,Partly cloudy until night.
2092,50208,2011-05-03 01:00:00.000 +0200,Partly Cloudy,rain,10.461111111111107,10.461111111111107,0.93,10.5616,139.0,14.9086,0.0,1007.57,Partly cloudy throughout the day.
2093,50232,2011-05-30 01:00:00.000 +0200,Partly Cloudy,rain,13.638888888888884,13.638888888888884,0.87,6.44,330.0,15.826300000000002,0.0,1019.66,Partly cloudy starting in the morning.
2094,50256,2011-05-31 01:00:00.000 +0200,Clear,rain,16.52777777777778,16.52777777777778,0.9,3.1395,42.0,14.9086,0.0,1018.8,Partly cloudy starting overnight.
2095,50280,2011-05-04 01:00:00.000 +0200,Breezy and Mostly Cloudy,rain,8.194444444444445,4.161111111111111,0.83,30.960300000000004,319.0,15.826300000000002,0.0,1008.89,Partly cloudy throughout the day.
2096,50304,2011-05-05 01:00:00.000 +0200,Partly Cloudy,rain,6.4388888888888935,4.216666666666669,0.73,10.8997,300.0,15.826300000000002,0.0,1018.47,Partly cloudy overnight.
2097,50328,2011-05-06 01:00:00.000 +0200,Clear,rain,5.305555555555554,5.305555555555554,0.73,3.22,0.0,15.826300000000002,0.0,1027.45,Partly cloudy starting in the morning continuing until afternoon.
2098,50352,2011-05-07 01:00:00.000 +0200,Clear,rain,5.466666666666669,5.466666666666669,0.86,3.22,190.0,15.826300000000002,0.0,1027.09,Partly cloudy starting in the morning continuing until night.
2099,50376,2011-05-08 01:00:00.000 +0200,Mostly Cloudy,rain,9.733333333333336,9.733333333333336,0.69,3.22,20.0,15.826300000000002,0.0,1020.32,Mostly cloudy throughout the day.
2100,50400,2011-05-09 01:00:00.000 +0200,Mostly Cloudy,rain,7.15,5.1055555555555525,0.96,10.7387,341.0,9.982000000000001,0.0,1025.77,Mostly cloudy until night.
2101,50424,2011-11-01 01:00:00.000 +0100,Foggy,rain,1.7388888888888905,1.7388888888888905,0.92,2.5277000000000003,5.0,1.7227,0.0,1023.8,Foggy starting in the evening.
2102,50448,2011-11-10 01:00:00.000 +0100,Clear,rain,1.4944444444444431,-2.3000000000000003,0.76,13.6367,20.0,14.0553,0.0,1025.2,Foggy starting overnight continuing until morning.
2103,50472,2011-11-11 01:00:00.000 +0100,Mostly Cloudy,rain,2.677777777777778,2.677777777777778,0.77,2.4794,234.0,8.420300000000001,0.0,1034.46,Partly cloudy starting overnight.
2104,50496,2011-11-12 01:00:00.000 +0100,Clear,snow,-2.9166666666666665,-2.9166666666666665,0.85,2.7048,326.0,4.9910000000000005,0.0,1037.94,Partly cloudy starting overnight continuing until afternoon.
2105,50520,2011-11-13 01:00:00.000 +0100,Foggy,snow,-4.977777777777779,-4.977777777777779,0.92,3.0268,336.0,2.898,0.0,1035.64,Foggy in the morning.
2106,50544,2011-11-14 01:00:00.000 +0100,Mostly Cloudy,snow,-1.1055555555555547,-1.1055555555555547,0.84,4.1538,166.0,4.652900000000002,0.0,1027.87,Foggy starting overnight continuing until morning.
2107,50568,2011-11-15 01:00:00.000 +0100,Foggy,snow,-1.8722222222222233,-3.9444444444444446,0.92,5.5223,30.0,1.8998,0.0,1025.55,Foggy starting overnight continuing until morning.
2108,50592,2011-11-16 01:00:00.000 +0100,Clear,snow,-3.3000000000000007,-3.3000000000000007,0.92,3.2683,346.0,3.7352,0.0,1027.52,Foggy starting overnight continuing until morning.
2109,50616,2011-11-17 01:00:00.000 +0100,Foggy,snow,-4.322222222222223,-4.322222222222223,0.93,2.8336,153.0,0.7567,0.0,1028.31,Foggy starting overnight continuing until morning.
2110,50640,2011-11-18 01:00:00.000 +0100,Foggy,snow,-0.08888888888888896,-0.08888888888888896,0.93,3.1073,221.0,0.9177,0.0,1027.49,Foggy until morning.
2111,50664,2011-11-19 01:00:00.000 +0100,Overcast,rain,0.8500000000000006,0.8500000000000006,0.85,3.3488,208.0,4.2665,0.0,1028.43,Foggy starting overnight continuing until afternoon.
2112,50688,2011-11-02 01:00:00.000 +0100,Clear,rain,3.4444444444444464,3.4444444444444464,0.83,2.3667,151.0,3.912300000000001,0.0,1022.28,Foggy starting overnight continuing until morning.
2113,50712,2011-11-20 01:00:00.000 +0100,Overcast,rain,0.25000000000000155,0.25000000000000155,0.84,4.6851,94.0,4.4597000000000016,0.0,1028.75,Overcast throughout the day.
2114,50736,2011-11-21 01:00:00.000 +0100,Overcast,snow,-1.338888888888889,-1.338888888888889,0.86,2.7209,160.0,6.2307000000000015,0.0,1027.44,Overcast throughout the day.
2115,50760,2011-11-22 01:00:00.000 +0100,Overcast,snow,-2.000000000000001,-3.883333333333332,0.89,5.0715,23.0,4.9588,0.0,1029.45,Overcast throughout the day.
2116,50784,2011-11-23 01:00:00.000 +0100,Foggy,snow,-3.9555555555555566,-3.9555555555555566,0.93,3.5259,337.0,1.2880000000000005,0.0,1034.24,Foggy starting in the evening.
2117,50808,2011-11-24 01:00:00.000 +0100,Foggy,snow,-2.26111111111111,-4.405555555555555,0.93,5.554500000000001,24.0,1.1753,0.0,1037.61,Foggy until night.
2118,50832,2011-11-25 01:00:00.000 +0100,Foggy,snow,-0.5222222222222229,-0.5222222222222229,0.91,1.5778,159.0,2.6082000000000005,0.0,1033.24,Foggy until afternoon.
2119,50856,2011-11-26 01:00:00.000 +0100,Overcast,rain,0.6166666666666664,0.6166666666666664,0.93,2.7692,198.0,3.864,0.0,1032.69,Foggy starting overnight continuing until morning.
2120,50880,2011-11-27 01:00:00.000 +0100,Foggy,snow,-2.027777777777777,-2.027777777777777,0.93,4.0089000000000015,245.0,1.0948000000000002,0.0,1026.32,Foggy overnight.
2121,50904,2011-11-28 01:00:00.000 +0100,Foggy,snow,-0.6944444444444444,-2.6611111111111105,0.96,5.6672,98.0,0.9499,0.0,1030.86,Foggy until morning.
2122,50928,2011-11-29 01:00:00.000 +0100,Foggy,snow,-2.5,-4.827777777777778,0.96,5.8765,37.0,0.16100000000000006,0.0,1029.96,Foggy throughout the day.
2123,50952,2011-11-03 01:00:00.000 +0100,Foggy,snow,-0.09999999999999984,-0.09999999999999984,0.93,1.7227,90.0,0.5313000000000001,0.0,1019.53,Foggy starting in the evening.
2124,50976,2011-11-30 01:00:00.000 +0100,Foggy,snow,-1.3333333333333326,-1.3333333333333326,0.93,3.5742000000000007,343.0,2.6726,0.0,1031.54,Foggy throughout the day.
2125,51000,2011-11-04 01:00:00.000 +0100,Mostly Cloudy,rain,6.877777777777778,4.483333333333333,0.73,12.397,142.0,10.3684,0.0,1018.45,Foggy starting overnight continuing until morning.
2126,51024,2011-11-05 01:00:00.000 +0100,Mostly Cloudy,rain,6.694444444444442,5.444444444444443,0.82,6.8264000000000005,111.0,9.982000000000001,0.0,1018.66,Partly cloudy throughout the day.
2127,51048,2011-11-06 01:00:00.000 +0100,Clear,rain,6.8611111111111125,4.000000000000002,0.71,15.439900000000002,136.0,9.1931,0.0,1020.03,Mostly cloudy starting overnight continuing until night.
2128,51072,2011-11-07 01:00:00.000 +0100,Partly Cloudy,rain,7.405555555555555,4.788888888888888,0.76,14.6027,144.0,14.9569,0.0,1027.6,Partly cloudy throughout the day and breezy starting in the morning continuing until afternoon.
2129,51096,2011-11-08 01:00:00.000 +0100,Partly Cloudy,rain,3.3611111111111094,3.3611111111111094,0.89,4.7495,103.0,8.1788,0.0,1026.09,Partly cloudy throughout the day.
2130,51120,2011-11-09 01:00:00.000 +0100,Clear,rain,2.727777777777776,2.727777777777776,0.9,2.3506,250.0,3.783500000000001,0.0,1023.06,Foggy in the morning.
2131,51144,2011-10-01 01:00:00.000 +0200,Clear,rain,11.605555555555556,11.605555555555556,0.81,3.3649,320.0,15.826300000000002,0.0,1027.01,Partly cloudy starting in the afternoon continuing until evening.
2132,51168,2011-10-10 01:00:00.000 +0200,Partly Cloudy,rain,5.5777777777777775,2.633333333333334,0.83,13.9587,329.0,15.826300000000002,0.0,1018.58,Partly cloudy until night.
2133,51192,2011-10-11 01:00:00.000 +0200,Mostly Cloudy,rain,6.25,6.25,0.86,3.4776,205.0,15.6009,0.0,1019.16,Foggy in the morning.
2134,51216,2011-10-12 01:00:00.000 +0200,Mostly Cloudy,rain,10.705555555555557,10.705555555555557,0.92,10.6904,173.0,14.9086,0.0,1016.07,Mostly cloudy throughout the day.
2135,51240,2011-10-13 01:00:00.000 +0200,Overcast,rain,11.644444444444444,11.644444444444444,0.75,10.722600000000002,330.0,15.826300000000002,0.0,1017.8,Partly cloudy until night.
2136,51264,2011-10-14 01:00:00.000 +0200,Clear,rain,4.466666666666666,1.8055555555555558,0.82,11.0607,320.0,15.826300000000002,0.0,1025.75,Partly cloudy starting overnight continuing until evening.
2137,51288,2011-10-15 01:00:00.000 +0200,Clear,rain,2.066666666666666,-1.0111111111111113,0.83,10.7548,0.0,15.826300000000002,0.0,1033.04,Mostly cloudy starting in the morning.
2138,51312,2011-10-16 01:00:00.000 +0200,Mostly Cloudy,rain,5.505555555555554,2.083333333333333,0.61,17.1304,40.0,9.982000000000001,0.0,1030.3,Partly cloudy until morning.
2139,51336,2011-10-17 01:00:00.000 +0200,Clear,snow,-2.2888888888888896,-4.761111111111111,0.79,6.2951000000000015,330.0,15.826300000000002,0.0,1031.13,Partly cloudy starting overnight continuing until morning.
2140,51360,2011-10-18 01:00:00.000 +0200,Clear,snow,-2.311111111111112,-2.311111111111112,0.76,3.2683,336.0,9.982000000000001,0.0,1026.02,Clear throughout the day.
2141,51384,2011-10-19 01:00:00.000 +0200,Clear,rain,1.5333333333333323,-0.3611111111111103,0.65,6.3112,160.0,9.982000000000001,0.0,1021.45,Partly cloudy starting in the morning.
2142,51408,2011-10-02 01:00:00.000 +0200,Clear,rain,12.161111111111113,12.161111111111113,0.81,3.0751,303.0,15.826300000000002,0.0,1023.13,Clear throughout the day.
2143,51432,2011-10-20 01:00:00.000 +0200,Mostly Cloudy,rain,12.138888888888893,12.138888888888893,0.6,11.2056,171.0,15.826300000000002,0.0,1018.2,Mostly cloudy throughout the day.
2144,51456,2011-10-21 01:00:00.000 +0200,Overcast,rain,7.177777777777778,3.0999999999999988,0.89,27.6276,350.0,9.9015,0.0,1023.67,Mostly cloudy throughout the day.
2145,51480,2011-10-22 01:00:00.000 +0200,Mostly Cloudy,rain,4.261111111111112,4.261111111111112,0.92,3.059,343.0,14.9086,0.0,1028.21,Mostly cloudy throughout the day.
2146,51504,2011-10-23 01:00:00.000 +0200,Foggy,rain,7.222222222222222,6.166666666666668,0.96,6.44,70.0,2.5438,0.0,1025.61,Foggy until night.
2147,51528,2011-10-24 01:00:00.000 +0200,Foggy,rain,10.488888888888887,10.488888888888887,0.93,6.4883000000000015,88.0,2.5921000000000003,0.0,1023.49,Foggy until morning.
2148,51552,2011-10-25 01:00:00.000 +0200,Overcast,rain,8.822222222222223,6.2333333333333325,0.87,16.9694,140.0,6.9874,0.0,1022.14,Mostly cloudy until night.
2149,51576,2011-10-26 01:00:00.000 +0200,Clear,rain,7.272222222222222,4.688888888888886,0.74,14.1358,140.0,15.826300000000002,0.0,1021.44,Mostly cloudy starting in the morning.
2150,51600,2011-10-27 01:00:00.000 +0200,Partly Cloudy,rain,8.311111111111114,5.599999999999999,0.72,16.9372,129.0,15.826300000000002,0.0,1023.84,Mostly cloudy throughout the day.
2151,51624,2011-10-28 01:00:00.000 +0200,Partly Cloudy,rain,6.527777777777778,3.7555555555555533,0.69,14.2807,139.0,15.826300000000002,0.0,1027.06,Partly cloudy until night.
2152,51648,2011-10-29 01:00:00.000 +0200,Clear,rain,5.3666666666666645,2.9555555555555566,0.77,10.7548,140.0,15.552600000000002,0.0,1030.26,Partly cloudy starting in the morning.
2153,51672,2011-10-03 01:00:00.000 +0200,Clear,rain,11.022222222222226,11.022222222222226,0.71,6.1019000000000005,33.0,15.826300000000002,0.0,1024.0,Partly cloudy starting in the morning continuing until evening.
2154,51696,2011-10-30 01:00:00.000 +0200,Partly Cloudy,rain,3.355555555555555,3.355555555555555,0.92,0.0,0.0,9.7083,0.0,1028.36,Partly cloudy until night.
2155,51720,2011-10-31 00:00:00.000 +0100,Overcast,rain,6.516666666666665,6.516666666666665,0.8,0.0,0.0,8.05,0.0,1025.18,Mostly cloudy until evening.
2156,51744,2011-10-04 00:00:00.000 +0200,Clear,rain,10.0,10.0,0.87,3.0751,150.0,15.826300000000002,0.0,1022.6,Partly cloudy starting in the morning continuing until evening.
2157,51768,2011-10-05 00:00:00.000 +0200,Clear,rain,11.622222222222225,11.622222222222225,0.83,6.44,300.0,15.826300000000002,0.0,1020.9,Partly cloudy starting in the morning.
2158,51792,2011-10-06 00:00:00.000 +0200,Partly Cloudy,rain,13.805555555555555,13.805555555555555,0.76,3.4776,335.0,15.826300000000002,0.0,1021.19,Partly cloudy until night.
2159,51816,2011-10-07 00:00:00.000 +0200,Partly Cloudy,rain,13.25,13.25,0.77,6.4722,171.0,15.826300000000002,0.0,1012.65,Mostly cloudy until night and breezy in the evening.
2160,51840,2011-10-08 00:00:00.000 +0200,Overcast,rain,7.8277777777777775,5.3,0.89,14.6349,261.0,15.826300000000002,0.0,1009.07,Mostly cloudy throughout the day.
2161,51864,2011-10-09 00:00:00.000 +0200,Overcast,rain,9.283333333333337,7.222222222222222,0.78,13.685,310.0,15.826300000000002,0.0,1010.83,Mostly cloudy throughout the day.
2162,51888,2011-09-01 00:00:00.000 +0200,Clear,rain,14.422222222222226,14.422222222222226,0.76,3.0751,290.0,15.826300000000002,0.0,1014.21,Partly cloudy starting overnight continuing until night.
2163,51912,2011-09-10 00:00:00.000 +0200,Mostly Cloudy,rain,13.794444444444444,13.794444444444444,0.86,3.0751,190.0,15.826300000000002,0.0,1017.89,Partly cloudy until evening.
2164,51936,2011-09-11 00:00:00.000 +0200,Clear,rain,20.35,20.35,0.6,11.237800000000002,121.0,15.826300000000002,0.0,1017.36,Partly cloudy starting in the morning continuing until evening.
2165,51960,2011-09-12 00:00:00.000 +0200,Clear,rain,17.200000000000006,17.200000000000006,0.84,6.44,140.0,15.826300000000002,0.0,1012.88,Partly cloudy starting overnight continuing until night.
2166,51984,2011-09-13 00:00:00.000 +0200,Partly Cloudy,rain,16.261111111111113,16.261111111111113,0.75,6.8103000000000025,290.0,15.826300000000002,0.0,1015.3,Partly cloudy until morning.
2167,52008,2011-09-14 00:00:00.000 +0200,Clear,rain,16.57777777777778,16.57777777777778,0.78,3.22,170.0,15.826300000000002,0.0,1014.58,Partly cloudy starting in the afternoon.
2168,52032,2011-09-15 00:00:00.000 +0200,Partly Cloudy,rain,20.34444444444445,20.34444444444445,0.68,14.329,329.0,15.826300000000002,0.0,1015.17,Partly cloudy until night.
2169,52056,2011-09-16 00:00:00.000 +0200,Mostly Cloudy,rain,16.2,16.2,0.58,6.279,329.0,15.826300000000002,0.0,1019.92,Partly cloudy until night.
2170,52080,2011-09-17 00:00:00.000 +0200,Partly Cloudy,rain,12.244444444444444,12.244444444444444,0.78,0.0,0.0,15.826300000000002,0.0,1018.39,Partly cloudy until evening.
2171,52104,2011-09-18 00:00:00.000 +0200,Clear,rain,18.122222222222227,18.122222222222227,0.58,10.980200000000002,61.0,15.826300000000002,0.0,1014.89,Partly cloudy starting in the afternoon.
2172,52128,2011-09-19 00:00:00.000 +0200,Mostly Cloudy,rain,24.722222222222214,24.722222222222214,0.49,16.9694,150.0,15.826300000000002,0.0,1007.44,Mostly cloudy starting in the morning and breezy in the afternoon.
2173,52152,2011-09-02 00:00:00.000 +0200,Overcast,rain,20.95,20.95,0.65,6.2307000000000015,29.0,15.8746,0.0,1012.56,Partly cloudy throughout the day.
2174,52176,2011-09-20 00:00:00.000 +0200,Overcast,rain,18.28888888888889,18.28888888888889,0.91,6.1019000000000005,11.0,10.0464,0.0,1010.06,Mostly cloudy throughout the day.
2175,52200,2011-09-21 00:00:00.000 +0200,Overcast,rain,14.955555555555556,14.955555555555556,0.9,17.291400000000007,339.0,9.9015,0.0,1017.19,Partly cloudy until evening.
2176,52224,2011-09-22 00:00:00.000 +0200,Clear,rain,16.044444444444444,16.044444444444444,0.87,14.329,280.0,11.7047,0.0,1017.24,Foggy in the morning.
2177,52248,2011-09-23 00:00:00.000 +0200,Partly Cloudy,rain,13.961111111111116,13.961111111111116,0.9,3.6708,307.0,10.9641,0.0,1017.5,Partly cloudy starting in the morning continuing until evening.
2178,52272,2011-09-24 00:00:00.000 +0200,Clear,rain,11.633333333333333,11.633333333333333,0.75,6.6654,326.0,15.826300000000002,0.0,1017.03,Partly cloudy starting in the morning continuing until evening.
2179,52296,2011-09-25 00:00:00.000 +0200,Clear,rain,13.45,13.45,0.66,6.44,50.0,15.826300000000002,0.0,1020.73,Partly cloudy starting in the morning continuing until evening.
2180,52320,2011-09-26 00:00:00.000 +0200,Clear,rain,11.199999999999998,11.199999999999998,0.72,3.1556,18.0,15.826300000000002,0.0,1023.99,Partly cloudy starting in the afternoon continuing until evening.
2181,52344,2011-09-27 00:00:00.000 +0200,Clear,rain,13.261111111111116,13.261111111111116,0.78,3.22,40.0,15.826300000000002,0.0,1026.68,Partly cloudy starting in the afternoon continuing until evening.
2182,52368,2011-09-28 00:00:00.000 +0200,Clear,rain,12.249999999999998,12.249999999999998,0.83,3.3649,319.0,15.826300000000002,0.0,1027.2,Partly cloudy starting in the afternoon continuing until evening.
2183,52392,2011-09-29 00:00:00.000 +0200,Clear,rain,15.816666666666665,15.816666666666665,0.45,14.2807,41.0,15.826300000000002,0.0,1027.45,Partly cloudy starting in the morning.
2184,52416,2011-09-03 00:00:00.000 +0200,Mostly Cloudy,rain,15.627777777777775,15.627777777777775,0.87,3.0751,250.0,15.826300000000002,0.0,1015.01,Partly cloudy until evening.
2185,52440,2011-09-30 00:00:00.000 +0200,Partly Cloudy,rain,11.533333333333333,11.533333333333333,0.68,3.3327,283.0,15.826300000000002,0.0,1025.84,Partly cloudy starting in the morning continuing until evening.
2186,52464,2011-09-04 00:00:00.000 +0200,Clear,rain,16.761111111111113,16.761111111111113,0.78,3.3005,167.0,15.826300000000002,0.0,1016.75,Partly cloudy starting in the afternoon.
2187,52488,2011-09-05 00:00:00.000 +0200,Clear,rain,22.04444444444445,22.04444444444445,0.45,11.237800000000002,109.0,15.826300000000002,0.0,1014.45,Mostly cloudy starting in the morning.
2188,52512,2011-09-06 00:00:00.000 +0200,Overcast,rain,21.13333333333334,21.13333333333334,0.86,5.796,51.0,15.826300000000002,0.0,1016.26,Partly cloudy until evening.
2189,52536,2011-09-07 00:00:00.000 +0200,Clear,rain,13.316666666666665,13.316666666666665,0.95,2.8497000000000003,344.0,15.826300000000002,0.0,1020.2,Mostly cloudy starting in the morning.
2190,52560,2011-09-08 00:00:00.000 +0200,Overcast,rain,16.255555555555553,16.255555555555553,0.88,3.3649,295.0,15.826300000000002,0.0,1012.9,Mostly cloudy until night.
2191,52584,2011-09-09 00:00:00.000 +0200,Overcast,rain,16.57777777777778,16.57777777777778,0.78,6.0858,215.0,15.826300000000002,0.0,1011.3,Mostly cloudy throughout the day.
2192,52608,2012-04-01 00:00:00.000 +0200,Breezy and Overcast,rain,9.444444444444443,5.511111111111113,0.52,35.42,340.0,16.1,0.0,1002.8,Partly cloudy until evening and breezy in the morning.
2193,52632,2012-04-10 00:00:00.000 +0200,Partly Cloudy,snow,-0.5555555555555556,-0.5555555555555556,0.78,0.0,0.0,16.1,0.0,1014.3,Partly cloudy throughout the day.
2194,52656,2012-04-11 00:00:00.000 +0200,Mostly Cloudy,rain,6.666666666666668,3.8944444444444435,0.51,14.49,110.0,16.1,0.0,1009.3,Mostly cloudy until night.
2195,52680,2012-04-12 00:00:00.000 +0200,Mostly Cloudy,,10.1,10.1,0.61,11.3666,180.0,16.1,0.0,1002.25,Light rain in the morning.
2196,52704,2012-04-13 00:00:00.000 +0200,Partly Cloudy,,5.283333333333332,5.283333333333332,0.86,3.7996,131.0,16.1,0.0,1006.68,Mostly cloudy throughout the day.
2197,52728,2012-04-14 00:00:00.000 +0200,Light Rain,rain,12.611111111111116,12.611111111111116,0.62,5.2647,55.0,16.1,0.0,999.78,Light rain until morning.
2198,52752,2012-04-15 00:00:00.000 +0200,Overcast,,11.694444444444445,11.694444444444445,0.94,10.8675,350.0,4.025,0.0,994.72,Mostly cloudy until night.
2199,52776,2012-04-16 00:00:00.000 +0200,Partly Cloudy,,12.694444444444445,12.694444444444445,0.79,14.4739,240.0,16.1,0.0,1000.21,Partly cloudy throughout the day.
2200,52800,2012-04-17 00:00:00.000 +0200,Overcast,,9.155555555555551,6.25,0.81,20.752900000000004,341.0,15.134000000000002,0.0,1007.67,Light rain in the morning and afternoon.
2201,52824,2012-04-18 00:00:00.000 +0200,Overcast,rain,7.777777777777778,5.8500000000000005,0.94,10.7709,296.0,9.982000000000001,0.0,1006.93,Mostly cloudy throughout the day.
2202,52848,2012-04-19 00:00:00.000 +0200,Foggy,rain,7.777777777777778,5.761111111111107,0.89,11.27,250.0,2.5760000000000005,0.0,999.7,Foggy until morning.
2203,52872,2012-04-02 00:00:00.000 +0200,Clear,snow,0.0,-3.611111111111111,0.61,11.27,230.0,16.1,0.0,1016.2,Partly cloudy starting in the morning continuing until evening.
2204,52896,2012-04-20 00:00:00.000 +0200,Partly Cloudy,rain,8.888888888888891,8.08888888888889,0.93,6.44,160.0,6.1179999999999986,0.0,999.3,Foggy starting overnight continuing until morning.
2205,52920,2012-04-21 00:00:00.000 +0200,Mostly Cloudy,rain,11.666666666666664,11.666666666666664,0.8,17.71,200.0,16.1,0.0,1001.6,Partly cloudy throughout the day.
2206,52944,2012-04-22 00:00:00.000 +0200,Partly Cloudy,rain,10.0,8.438888888888886,0.8,11.27,220.0,16.1,0.0,1009.7,Partly cloudy throughout the day.
2207,52968,2012-04-23 00:00:00.000 +0200,Overcast,rain,11.111111111111107,11.111111111111107,0.93,3.22,200.0,16.1,0.0,1010.6,Mostly cloudy throughout the day.
2208,52992,2012-04-24 00:00:00.000 +0200,Overcast,rain,11.111111111111107,11.111111111111107,0.93,6.44,170.0,9.982000000000001,0.0,1009.5,Mostly cloudy throughout the day.
2209,53016,2012-04-25 00:00:00.000 +0200,Overcast,rain,13.333333333333336,13.333333333333336,0.77,14.49,290.0,16.1,0.0,1006.2,Mostly cloudy throughout the day.
2210,53040,2012-04-26 00:00:00.000 +0200,Partly Cloudy,rain,8.333333333333334,7.444444444444445,0.89,6.44,180.0,16.1,0.0,1015.1,Partly cloudy throughout the day.
2211,53064,2012-04-27 00:00:00.000 +0200,Clear,rain,13.888888888888893,13.888888888888893,0.64,11.27,150.0,9.982000000000001,0.0,0.0,Partly cloudy starting in the morning.
2212,53088,2012-04-28 00:00:00.000 +0200,Partly Cloudy,rain,17.777777777777782,17.777777777777782,0.54,11.27,110.0,16.1,0.0,1021.3,Partly cloudy throughout the day.
2213,53112,2012-04-29 00:00:00.000 +0200,Clear,rain,17.777777777777782,17.777777777777782,0.58,11.27,140.0,16.1,0.0,1021.7,Partly cloudy starting in the morning continuing until night and breezy starting in the morning continuing until afternoon.
2214,53136,2012-04-03 00:00:00.000 +0200,Partly Cloudy,rain,5.5555555555555545,2.5277777777777763,0.38,14.49,140.0,16.1,0.0,1011.6,Mostly cloudy throughout the day.
2215,53160,2012-04-30 00:00:00.000 +0200,Clear,rain,16.666666666666668,16.666666666666668,0.5,11.27,170.0,16.1,0.0,1016.6,Clear throughout the day.
2216,53184,2012-04-04 00:00:00.000 +0200,Partly Cloudy,rain,11.111111111111107,11.111111111111107,0.63,11.27,190.0,16.1,0.0,1011.2,Partly cloudy until night.
2217,53208,2012-04-05 00:00:00.000 +0200,Partly Cloudy,rain,12.777777777777779,12.777777777777779,0.77,11.27,200.0,16.1,0.0,1010.8,Partly cloudy throughout the day.
2218,53232,2012-04-06 00:00:00.000 +0200,Mostly Cloudy,rain,14.444444444444445,14.444444444444445,0.6,6.44,90.0,16.1,0.0,1006.8,Mostly cloudy throughout the day.
2219,53256,2012-04-07 00:00:00.000 +0200,Mostly Cloudy,rain,11.111111111111107,11.111111111111107,0.89,11.27,290.0,6.1179999999999986,0.0,1005.8,Mostly cloudy throughout the day.
2220,53280,2012-04-08 00:00:00.000 +0200,Overcast,rain,10.555555555555557,10.555555555555557,0.93,17.71,330.0,15.134000000000002,0.0,999.1,Mostly cloudy throughout the day and breezy in the morning.
2221,53304,2012-04-09 00:00:00.000 +0200,Overcast,rain,3.888888888888889,0.4777777777777775,0.59,14.49,20.0,16.1,0.0,1009.0,Mostly cloudy throughout the day.
2222,53328,2012-08-01 00:00:00.000 +0200,Clear,rain,19.911111111111108,19.911111111111108,0.66,10.7387,320.0,15.826300000000002,0.0,1015.77,Partly cloudy starting in the afternoon.
2223,53352,2012-08-10 00:00:00.000 +0200,Mostly Cloudy,rain,21.316666666666674,21.316666666666674,0.4,14.329,320.0,15.826300000000002,0.0,1019.29,Partly cloudy until night.
